score,comparative,popular,user_id,challenge_id,response,likes_num,replies_num,replies
2,0.037735849,0,2599,179,"Other (explain in your comment)\nNow that I have kids the sheer volume of goods necessitates driving most of the time, but I used to bike to most things.  It helps that we live on the northern side of USW, which is closer to supermarkets and some box stores that makes biking possible.",0,0,
2,0.052631579,0,2599,173,"[[[39.96086787623826, -75.20297723388671]]]\nWest Powelton/Saunders Park is beginning to be over-run with new student housing developments.  We need to act to ensure that this neighborhood doesn't reach the 75% rental status of Powelton Village and become a student ghetto.",0,0,
10,0.128205128,0,2599,174,"New employment options is great, but would retain the significant neighborhood barrier that the current industrial uses create.  Mixing in some housing along Grays would help transition the two neighborhoods and help redevelopment cross Woodland Avenue.  I think all the improvements to Bartrams and now the new trail might be enough to encourage higher-income folks to invest in living in those parcels, maybe something like a condo tower with low-density industrial around (similar to Navy Yard).",0,0,
3,0.083333333,0,2599,177,"2.5-4 story mixed use buildings with frontage on Ludlow, 40th, and Market.  Would be great to keep the plaza and bring it up to grade, maybe with the storefronts on 40th facing into the courtyard",0,0,
-3,-0.063829787,1,2599,288,"Something else we haven't thought of yet!\nCreate more public parks alongside the commercial development happening along Market St west of 38th.  Especially with the potential loss of the UNI garden when UCHS closes, the area on the northern side of USW has very little green space.",1,0,
6,0.111111111,0,2599,283,"More physically separated bike lanes on city streets, Public bicycles available for sharing at a minimum fee\nBike lanes can always improve, although we've made amazing strides in the last few years.
Having bike sharing wouldn't change my personal habits much, but would make it easier to bike as an option when I have out-of-town guests.",0,0,
3,0.020134228,1,2599,184,"Other (explain in comment)\nChestnut desperately needs a bike lane, but a dedicated bus lane only works if the cops actually enforce it, which was not the case when they tried in Center City.
As noted before, reducing the number of stops could work in some places, but would have to be carefully studied stop by stop and probably wouldn't increase ridership or reduce transit times much.
I wish UCD would work to create a real-time display of current bus locations or arrival times, maybe in partnership with local businesses (could be in the window), but definitely as an app, so you know how long to wait.  Some of the buses are woefully unpredictable.  It'd be great if they included trolley and subway info as well so commuters could make educated decisions about which option to take in areas that are as public transit-rich as most of West Philly is.",1,0,
7,0.048275862,4,2599,182,"Not Sure\nI don't know how much of the congestion around 30th is due to the train station.  Seems to me it has a lot to do with the highway ramps, especially getting onto 676 and 76W, plus some poor street design. Seems like better bike parking at the station is an important part of a larger city-wide bike promotion program, but not sure it's going to make much difference as an individual action.
As for using it, again, not sure.  There's only been 3-4 times in the last 15 years that I've wished for a better bike rack at 30th, and that's when I'm going out of town for a few days.  If it's not as convenient as the current street-level racks right by the door, I'll probably continue to use those.  Of course, I don't have a very nice bike, so....",1,3,"I agree that bike parking is not the single-ticket item to solve the complicated congestion issues around here, but it certainly won't hurt. While it's true that the people getting on and off the highway probably aren't in a position to switch from driving to biking, but there is some segment of the population out there that will respond to investments that make the city more attractive and safe to move around in...at least i hope. \\ Especially if it's free. Paying for bike parking has a long way to go to be accepted I'm sure.\\ Allowing bikes on all trains would also help the commuting crowd that might use a service like this."
2,0.027027027,0,2599,171,"The problem with Lancaster is there are big gaps in the commercial offerings, which makes it hard for pedestrians.  And there is no parking, which makes it impossible for the Avenue to attract any of the thousands of people who commute to/from Lower Merion each day.  Free (and safe) public parking lots would help significantly, as would somehow getting the businesses between 40th and 42nd to create housing in the upper stories.",0,0,
5,0.11627907,0,2599,169,"Not Sure\nIt's not really a direction I go often, but I would use it for pleasure if I wanted to go to Bartram's.  Or maybe to bike out to the airport if I'm extra ambitious and don't have a lot of luggage.",0,0,
-1,-0.029411765,0,2599,167,"[[[39.9552756856465, -75.22203164672851]]]\nThe area north of Malcolm X Park.  For some reason I just never end up passing through that way.  And I assume it's just houses so there's no reason to go.",0,0,
2,0.025641026,1,2599,162,"Tax land instead of improvements!  If we flip the tax structure, it will de-incentivize speculators from holding onto vacant land, and remove the financial penalty for people to fix up their houses.  That will reduce gentrification, help people keep up their homes and streets, and allow the urban organism to do what it does best - solve community problems through collective action.
And bus lines should stop every other block to allow faster transit to commercial centers.",1,0,
4,0.051948052,1,2599,161,"38th Street needs more retail activity to help the Lancaster Ave corridor regain its vibrancy.  The Drew/Presby barrier is huge for pedestrian traffic.  But parking is an issue in that area so maybe keep the Walnut Center lot as a free public short-term PPA lot like they have on Germantown Ave in Chestnut Hill.  A grocery store would do very well in the center of the parcel, with smaller-level retail facing the major streets.",1,0,
-2,-0.040816327,1,2599,159,"Mixed-use housing!!!  With the development of the new youth prison, the SSA building, the CHOP branch, and other commercial/governmental developments, we really need to make sure there are people living in the area to keep eyes on the street and create bridges to West Powelton and Mill Creek.",1,0,
5,0.043103448,4,2599,156,"Frankly a major source of congestion is that Penn and Drexel are constantly alternating between huge construction projects on the major arterial roads that clog traffic all over the area.  How about forcing the universities to pay property tax (or PILOT equivalents) for all their real estate speculation and profit?  It might slow construction, and it might free up some cash for significant public transit upgrades, like connecting the CHOP regional rail stop to some other lines that go directly to where folks live.
A better zoned system of fares on regional rail would also encourage more use of the R-line stop at 49th and Chester instead of paying full fare to ride one stop.",3,1,Yes!
-3,-0.088235294,0,2599,152,Yes\nThe problem with too many stops is only an issue really when you're behind a trolley in a car.  The trip from center city to USW is actually quite quick via trolley as-is.,0,0,
6,0.065934066,2,2599,150,"The trolleys are great, and quaint, but frankly the bus system in Philly could use some significant upgrades.  There are some good ideas out there like real-time GPS tracking, wait time indicators at stops adjacent to community businesses, and reducing the number of stops to decrease trip time that could be implemented and would make travelling in directions other than to/from center city much easier.  Going north/south or from USW to south philly is quite difficult and time consuming with public transit.
Also, make the Chestnut Street bike lane continuous!!!",2,0,
3,0.040540541,1,2599,145,"There are plenty of two story houses on the western edge of the district that are perfect for small families.  Personally I think Market Street west of 38th could stand to see more housing development to accompany the expansion of the Science Center.  It would help the neighborhood transition north of Market to have more residential options there, and there is not much existing housing stock to be threatened by higher-density development.",1,0,
2,0.041666667,1,2599,142,"Groceries, Hardware, Postage/Parcel\nWe could always use more grocery options, especially north of Market, but what I am often missing is a good copy center or notary public.  The folks at Campus Copy are often incredibly inattentive.  Plus the post office on 40th keeps pretty short hours.",1,0,
0,0,0,2599,136,"RM-1 seems the most appropriate in residential areas since it allows for multi-family by right, although I don't think some of the rowhomes are large enough to qualify. Ideally we'd have more mixed-use buildings, especially on the main corridors, which would include CMX-2.5 and CMX-3.",0,0,
3,0.029411765,1,2599,129,"Boston is terrible.  Philly has so much more diversity of neighborhoods, people, interests, and opportunities.  Plus it's a city where a young person can actually make a difference.  But it's a huge city geographically and you have to work to get out there and see what makes it special.  Spend some time past the boundaries of where you feel comfortable and Philly will lose some of its gritty edge.  Caribbean restaurants on Woodland Ave, Bartram's Garden's new meadow, Fairmount Park by Memorial Hall, see a show at the Mann Center, go to Puppet Uprising at the Rotunda.",1,0,
